gene_id,mean
LOC127698167,-0.45094386959681043
LOC127698174,-0.2252068048220727
LOC127698181,0.23166456607274608
LOC127698188,-1.1217107663281383
LOC127698198,0.4198350596997067
LOC127698199,-0.7859289171811131
LOC127698259,0.05314590100267074
LOC127698272,-0.12928908402529268
LOC127698338,0.4430920176847329
LOC127698385,-0.07240183315735808
LOC127698395,0.059941895936077405
LOC127698408,-0.2376572019853376
LOC127698410,-0.1439159362682722
LOC127698474,-1.1010870680538847
LOC127698480,-0.5620628227732998
LOC127698551,-0.5722941569554808
LOC127698560,-0.6384140178165261
LOC127698564,0.13102190551325021
LOC127698568,-1.1349840516819707
LOC127698571,-0.7553285484293432
LOC127698596,-0.13039163963614744
LOC127698604,-0.6752553490134657
LOC127698607,0.14167227218352907
LOC127698633,0.32891222436462175
LOC127698634,-0.2058081525579309
LOC127698635,-0.1802069314230072
LOC127698650,0.24863433697570633
LOC127698657,-0.31408322924084386
LOC127698673,0.10104260420118552
LOC127698679,0.4894657998474454
LOC127698684,-1.5763604204085073
LOC127698725,-2.197125017593147
LOC127698758,-0.6934346311016072
LOC127698771,-0.07908678201428665
LOC127698780,0.48792149098678306
LOC127698781,-0.3758632224384986
LOC127698783,0.04699461200329913
LOC127698786,-0.22058053172438713
LOC127698798,-0.9437098500057954
LOC127698809,-0.26827086901268193
LOC127698843,0.1290419430900402
LOC127698847,0.1326111815857015
LOC127698854,-0.3662975917879888
LOC127698856,0.6080807392171733
LOC127698877,0.03209709557033668
LOC127698878,-0.16308674786317634
LOC127698893,-0.3178374744011025
LOC127698908,-0.2655789022967749
LOC127698926,-0.09822365235529858
LOC127698929,0.060251178998044025
LOC127698934,0.4227972449716588
LOC127698935,-0.12068967087563248
LOC127698938,0.21773911581382788
LOC127698939,0.9132291981318921
LOC127698941,-0.06932257770378003
LOC127698945,1.1317132985980076
LOC127698949,-0.09064317664221812
LOC127698954,1.0853113968792127
LOC127698959,-0.009901243290977746
LOC127698968,-0.3082756778295292
LOC127698981,0.43383481659052764
LOC127698983,0.9243997106518054
LOC127698986,-0.38550820846682793
LOC127698999,0.6367359790531518
LOC127699028,-0.1560615073221213
LOC127699065,-0.25514509815192493
LOC127699067,-0.29963131137608795
LOC127699073,-0.09017593721100539
LOC127699088,-0.31760289573473494
LOC127699116,-0.654548307537078
LOC127699117,0.5633666131515666
LOC127699136,-0.14336619096918393
LOC127699195,0.5057763165978798
LOC127699201,0.20788359977187204
LOC127699240,0.17961933814660025
LOC127699252,-0.5596606808587226
LOC127699265,1.0406813775397512
LOC127699297,0.11084226687365233
LOC127699369,0.3546755216592497
LOC127699657,-0.40926804159621283
LOC127699683,0.0452475719010238
LOC127699759,-0.41174971125023574
LOC127699821,-0.021663580338402127
LOC127699827,0.268846981525419
LOC127699841,-0.18356855124613514
LOC127699842,-1.3761076290122463
LOC127699853,0.0559120918022321
LOC127699909,0.62936752040176
LOC127699935,-0.4617433358144414
LOC127699987,-0.004323926126419873
LOC127699990,1.0589335417124448
LOC127700008,-0.07046268925252182
LOC127700015,0.03611606008708231
LOC127700018,0.36866000722023734
LOC127700020,-0.8791473254643531
LOC127700030,1.1431545574593631
LOC127700032,-0.6457765278633163
LOC127700039,-0.03476608002706581
