gene_id,mean
LOC127698167,0.8513584865557834
LOC127698174,0.04083478667198333
LOC127698188,1.5952781222205354
LOC127698198,0.09164658708005985
LOC127698199,0.7303481760935198
LOC127698227,-0.41336921543271143
LOC127698238,-0.039593365113713586
LOC127698259,0.5894818584786806
LOC127698263,-0.18208018381683094
LOC127698269,0.4469721111989755
LOC127698272,0.27982963640703157
LOC127698276,0.36583980918990616
LOC127698379,-0.5709853371039016
LOC127698385,0.12335304495285389
LOC127698395,-0.5305441416195604
LOC127698405,0.42089970616027184
LOC127698408,-0.6646925030171724
LOC127698410,-0.13066768358412398
LOC127698445,-0.6158517691562213
LOC127698449,0.1455267386546027
LOC127698474,-0.6227289607941028
LOC127698480,-0.41101429436003245
LOC127698551,-0.15367415284726765
LOC127698557,0.6632775910200026
LOC127698560,0.16121874622489382
LOC127698564,0.5042701112707497
LOC127698568,0.4227384551181374
LOC127698577,1.4528701755314581
LOC127698604,-0.2287007112620102
LOC127698633,-0.32752589424481515
LOC127698634,-0.10186795624593653
LOC127698635,0.45300430366151595
LOC127698650,-0.5892568055557884
LOC127698655,1.3305126889916634
LOC127698657,-0.07005913143863148
LOC127698679,-0.1414171046152265
LOC127698684,-0.08682764524652545
LOC127698758,0.2625879965282002
LOC127698771,-0.4354985843957522
LOC127698780,0.20053089497562696
LOC127698781,0.042742420256479535
LOC127698786,0.6032739747466189
LOC127698798,-0.1487149989922134
LOC127698802,-0.7218933072747568
LOC127698809,0.1429706795593419
LOC127698819,-0.180457321333867
LOC127698843,-0.6665672648971904
LOC127698854,-0.2331852056813464
LOC127698856,-0.15906289180547858
LOC127698877,-0.6660993048989737
LOC127698893,-0.2331852056813464
LOC127698911,-0.0964054554059566
LOC127698926,0.14677145173790435
LOC127698929,-0.07926296443308124
LOC127698934,-0.036530634147157515
LOC127698935,0.03993763866551459
LOC127698938,-0.07882446047149176
LOC127698939,0.35469154749669574
LOC127698940,-0.5799603893534933
LOC127698945,-0.4493487461688264
LOC127698949,0.24611467653966373
LOC127698954,1.1471729515822104
LOC127698959,-0.299281730326323
LOC127698968,0.26279980028237265
LOC127698981,-0.14636381443193028
LOC127698983,0.4865402380957846
LOC127698986,0.13590051490330285
LOC127698999,1.8515965948954565
LOC127699028,-0.2856557430117912
LOC127699065,-0.14618389352569153
LOC127699067,0.5880724687492702
LOC127699073,0.6460181857024127
LOC127699088,-0.5402306342073644
LOC127699117,-0.25185554583255304
LOC127699136,-0.11406837025217406
LOC127699195,-0.5275449853648817
LOC127699201,-0.011144426669795888
LOC127699226,0.1458751181539751
LOC127699240,-0.17720893944060703
LOC127699252,-0.15997112081894482
LOC127699265,0.09821016185506508
LOC127699297,-0.5677681426185793
LOC127699657,0.33851134624318874
LOC127699683,0.3051691467997855
LOC127699759,0.1501548350619423
LOC127699821,0.49209365648729736
LOC127699841,-0.2782132991943538
LOC127699853,-0.410343603343936
LOC127699901,-0.7580557962764033
LOC127699909,-0.3277466914789541
LOC127699935,-0.3420318624022662
LOC127699987,0.01962754594539573
LOC127700008,-0.5188507761547113
LOC127700012,0.012913693667983592
LOC127700020,0.34436993163392343
LOC127700030,0.13229045039078882
LOC127700032,-0.1545197182967195
LOC127700039,-0.25100769568529396
LOC127700044,0.08911211749260713
LOC127700046,0.20321591489004437
LOC127700051,0.6317701487986956
LOC127700053,0.4109495600917426
LOC127700054,-0.11040170701276447
LOC127700060,0.47240531087819226
LOC127700085,-0.3730406469642101
LOC127700153,-0.7282107441707809
LOC127700167,-1.6247897094713433
LOC127700191,-1.0958980813513015
LOC127700200,0.20026267684553006
LOC127700207,-0.7616295905972059
LOC127700210,-2.017114988485982
LOC127700211,-1.5727972463263291
LOC127700213,-0.3511011799584817
LOC127700224,0.05950673001290987
LOC127700226,-0.6673536596639357
LOC127700229,0.17965037381326204
LOC127700231,0.21284904674786997
LOC127700237,1.2234527238728088
LOC127700238,-0.361533891436583
LOC127700253,-0.622840015676719
LOC127700315,0.946925590853305
LOC127700334,-0.14738366491938643
LOC127700340,-0.36517303545118907
LOC127700341,1.6412058013883866
LOC127700383,0.5575584018877472
LOC127700407,0.4930708731198433
LOC127700409,0.642991483390219
LOC127700411,0.7053013452525871
LOC127700413,0.41660040015669847
LOC127700432,0.12661602070437822
LOC127700449,0.3055764219680309
LOC127700466,-0.31417605457180925
LOC127700500,-0.6313360358667895
LOC127700530,0.18420834610233544
LOC127700561,-0.4837030510271083
LOC127700579,-0.27981903409823505
LOC127700592,-0.6129056893005046
LOC127700601,-0.9951591523274472
LOC127700646,0.7291969964248614
LOC127700649,-0.0987370307890945
LOC127700656,0.09932699883864606
LOC127700681,0.7958270181304234
LOC127700683,-0.40838842026365585
LOC127700684,0.22038997714505848
LOC127700688,-0.003967271317219031
LOC127700705,-0.769900101341523
LOC127700729,0.9372173070648363
LOC127700732,0.6776584248234326
LOC127700754,-0.17915770374468232
LOC127700816,-0.41745082501277253
LOC127700820,-0.29552810469175017
LOC127700822,-0.02564847290253311
LOC127700868,-2.718267114829925
LOC127700873,-0.5171487979659894
LOC127700874,0.28191708531026594
LOC127700904,-0.00766788314542922
LOC127700912,0.8482289808691045
LOC127700916,-0.6434396070916437
LOC127700919,-0.08069452040966027
LOC127700924,0.11684109823970755
LOC127700932,0.09525279563751048
LOC127700936,0.062308433794806994
LOC127700939,-0.17651409946488594
LOC127700956,0.4577010222218799
LOC127700965,0.2381728350230376
LOC127700974,-0.03299550140971946
LOC127700985,-0.3281248132588956
LOC127700989,0.3986054253810515
LOC127700990,-0.19626352159069607
LOC127701000,-0.2384040024181679
LOC127701015,0.25962058322893944
LOC127701025,-0.21991866555414155
LOC127701028,-0.4607878472339138
LOC127701048,0.3696467305257125
LOC127701049,-0.07956773797296131
LOC127701050,0.1983932680566661
LOC127701061,-0.00253989806139443
LOC127701062,1.4166524105508294
LOC127701080,-0.7749631931912624
LOC127701087,0.3696467305257125
LOC127701119,-0.19393760257514686
LOC127701133,0.3050090024625173
LOC127701134,1.4687542418408832
LOC127701135,-1.147164550411625
LOC127701139,0.7883367816462574
LOC127701140,-0.1306898205940205
LOC127701141,-0.14425521902566954
LOC127701144,0.012286317569778006
LOC127701145,0.9027842739822598
LOC127701146,-0.07144845504013167
LOC127701147,-0.03163057792104542
LOC127701149,0.0695910391192131
LOC127701153,-0.1374625630335976
LOC127701157,-0.006237717328763492
LOC127701160,-0.356953509515196
LOC127701161,0.5064261780281245
LOC127701167,0.3086941556752413
LOC127701180,1.083521419578911
LOC127701182,1.6005366368398342
LOC127701221,-0.7470553034717107
LOC127701231,-0.4344792004963155
LOC127701233,-0.3107141802399419
LOC127701262,-0.1374074931847309
LOC127701264,-0.24931399055119766
LOC127701268,0.015149117972484643
LOC127701270,-0.4998606655388765
LOC127701277,-0.1962547404987818
LOC127701282,0.010342277805149973
LOC127701296,-0.4122274777188083
LOC127701298,0.06821580523127704
LOC127701320,0.7876997255189191
LOC127701324,0.20341414606151287
LOC127701328,0.11149165789241244
LOC127701332,1.6030739795114337
LOC127701343,-0.2562128259100722
LOC127701351,-0.2562128259100722
LOC127701418,0.021061246221154437
LOC127701421,1.003102108664799
LOC127701449,0.8396402218391646
LOC127701451,0.7297026824625267
LOC127701468,-0.3030097800627018
LOC127701469,0.7066207828158297
LOC127701473,0.2923683045465793
LOC127701485,0.22931985027034651
LOC127701487,0.1244272246851417
LOC127701495,-0.15117494175206567
LOC127701502,0.4071911356141233
LOC127701510,-0.06294817077034204
LOC127701524,-0.3082972357424463
LOC127701548,0.06314410667844043
LOC127701549,0.614181612042602
LOC127701552,-0.5055340180901191
LOC127701562,1.0524503975235426
LOC127701597,-0.16923229139682017
LOC127701605,0.135623772195697
LOC127701625,0.7181535764323438
LOC127701635,0.39216541724839266
LOC127701655,-0.33322043321459216
LOC127701656,-0.06529001795778484
LOC127701659,0.2679307759352047
LOC127701661,-0.9459337433286954
LOC127701662,-0.30543489080034736
LOC127701663,-0.30545951516705805
LOC127701686,0.080248876483024
LOC127701706,-0.17866692271561194
LOC127701754,-0.6594234998497869
LOC127701763,0.26718095545424403
LOC127701789,0.02294039340848767
LOC127701795,0.09506287996881928
LOC127701802,0.7897087834894668
LOC127701803,-0.8171688425951069
LOC127701810,-0.11806208485324743
LOC127701814,-0.42057755567436755
LOC127701838,-0.8608836556566379
LOC127701849,0.025195595602309807
LOC127701850,0.3474600912924673
LOC127701870,-0.028403584138869776
LOC127701889,-1.5279772377666443
LOC127701895,-0.23093049032789326
LOC127701901,0.6809456660943364
LOC127701937,0.737168708322595
LOC127701945,0.8461168963632919
LOC127701950,-0.11618736270052073
LOC127701984,-0.5284173563826945
LOC127702004,0.2421762798066559
LOC127702009,0.1308507981699208
LOC127702010,-0.33640404529642565
LOC127702019,0.6403604792783333
LOC127702022,1.321963777841885
LOC127702024,-0.31521524389782846
LOC127702034,0.5709512004599667
LOC127702069,-0.714072182896049
LOC127702076,-1.1639270985950572
LOC127702079,1.172343661020074
LOC127702084,0.3591270376580366
LOC127702085,-0.7595542275863918
LOC127702120,0.41856359191900394
LOC127702121,-0.7665976160914961
LOC127702122,-1.342884456363335
LOC127702128,1.9220378153318767
LOC127702132,0.2941164900332559
LOC127702133,-0.3740433491835632
LOC127702136,-0.2965355761269882
LOC127702154,-0.8938406262392153
LOC127702155,0.40378622941889564
LOC127702198,-0.39729452690115497
LOC127702205,-0.39729452690115497
LOC127702222,0.5841210981658762
LOC127702228,-0.3198688774551616
LOC127702270,0.1305360426186694
LOC127702274,-0.08587021279480787
LOC127702283,0.3417549459061817
LOC127702286,-1.1001258347521297
LOC127702288,0.39286830094591524
LOC127702298,-1.0993756749261974
LOC127702314,-1.7579784049120468
LOC127702315,-0.5969553117599933
LOC127702316,0.011080729965579822
LOC127702334,-0.7753797258712893
