LOC127700407	GO:0005737;GO:0006816;GO:0012505;GO:0015278;GO:0043168;GO:0043178;GO:0043231;GO:0098655;GO:0098662;GO:0110165
LOC127700409	GO:0006814;GO:0008504;GO:0015378;GO:0043025;GO:0044298;GO:0097060;GO:0098655;GO:0098662;GO:0098793;GO:0120025;GO:1901618
LOC127700411	GO:0005488
LOC127700413	GO:0004930;GO:0007165;GO:0110165
LOC127700432	GO:0003674;GO:0016020;GO:0071944
LOC127700449	GO:0005488;GO:0005694;GO:0006351;GO:0006355;GO:0019787;GO:0031981;GO:0032993;GO:0046914;GO:0110165;GO:1902680
LOC127700466	GO:0000725;GO:0003678;GO:0005622;GO:0006261;GO:0006302;GO:0032508;GO:0032559;GO:0035639;GO:0043231;GO:0043232;GO:0046914;GO:0097159;GO:0110165;GO:1901363
LOC127700530	GO:0005488;GO:0007155
LOC127700561	GO:0120025
LOC127700574	GO:0006810;GO:0009987;GO:0046942;GO:0046943
LOC127700592	GO:0003676;GO:0043231
LOC127700596	GO:0000723;GO:0043565
LOC127700646	GO:0005548;GO:0007009;GO:0016020;GO:0045332;GO:0071944;GO:0140303
LOC127700649	GO:0110165
LOC127700652	GO:0004888;GO:0005488;GO:0007155;GO:0007409;GO:0007411;GO:0016477;GO:0022604;GO:0030155;GO:0031346;GO:0043235;GO:0048523;GO:0050769;GO:0050770;GO:0051336;GO:0065008;GO:1902285;GO:2000145
LOC127700656	GO:0004888;GO:0007189;GO:0071875;GO:0110165
LOC127700681	GO:0005488
LOC127700683	GO:0008092;GO:0030036
LOC127700684	GO:0004497;GO:0016491;GO:0046906;GO:0046914
LOC127700686	GO:0005576;GO:0008235;GO:0019538;GO:0046914;GO:0110165
LOC127700688	GO:0004175;GO:0008234;GO:0019538
LOC127700700	GO:0005215;GO:0006810;GO:0009987;GO:0110165
LOC127700705	GO:0016705;GO:0046906;GO:0046914;GO:0120254
LOC127700732	GO:0005102;GO:0005622;GO:0007165;GO:0030695;GO:0110165
LOC127700737	GO:0006508;GO:0019538;GO:0051604;GO:0110165
LOC127700754	GO:0110165
LOC127700809	GO:0005488;GO:0005622;GO:0006417;GO:0110165
LOC127700815	GO:0009155;GO:0009217;GO:0009615;GO:0016793;GO:0043231;GO:0045087;GO:0046070;GO:0140546
LOC127700816	GO:0009155;GO:0009217;GO:0009615;GO:0016793;GO:0043231;GO:0045087;GO:0046070;GO:0140546
LOC127700820	GO:0000977;GO:0000987;GO:0003700;GO:0006355;GO:0006366;GO:0032502
LOC127700822	GO:0016020;GO:0017111;GO:0032561;GO:0035639;GO:0071944;GO:0099106
LOC127700868	GO:0005794;GO:0019838;GO:0098588
LOC127700873	GO:0005372;GO:0006810;GO:0009987;GO:0015267;GO:0016020;GO:0071944
LOC127700874	GO:0005372;GO:0006810;GO:0009987;GO:0015267;GO:0016020;GO:0071944
LOC127700904	GO:0001573;GO:0006022;GO:0015929;GO:0044238;GO:0046479;GO:0046514;GO:0071704;GO:0110165
LOC127700912	GO:0005737;GO:0009062;GO:0019395;GO:0043231
LOC127700916	GO:0008146;GO:0019318;GO:0046364
LOC127700919	GO:0005515;GO:0006813;GO:0015269;GO:0016020;GO:0036477;GO:0044297;GO:0071944;GO:0098655;GO:0098662;GO:0120025
LOC127700923	GO:0005515;GO:0007155;GO:0070161
LOC127700924	GO:0016301;GO:0016310;GO:0016773;GO:0032559;GO:0035639;GO:0036211;GO:0140096
LOC127700926	GO:0006915;GO:0043067
LOC127700932	GO:0000976;GO:0003700;GO:0006355;GO:0006366;GO:0043231
LOC127700935	GO:0005515;GO:0007155;GO:0070161
LOC127700936	GO:0005515;GO:0009987;GO:0017111;GO:0032559;GO:0035639;GO:0036503;GO:0043161;GO:0044183;GO:0046872;GO:0051604;GO:0140657
LOC127700939	GO:0005515;GO:0007155;GO:0070161
LOC127700943	GO:0005488;GO:0031461
LOC127700956	GO:0000976;GO:0005694;GO:0006355;GO:0006366;GO:0032991;GO:0032993;GO:0043231;GO:0048869
LOC127700965	GO:0005737;GO:0012505;GO:0017111;GO:0032561;GO:0035639;GO:0043231
LOC127700985	GO:0016791
LOC127700989	GO:0032559;GO:0035639;GO:0044183;GO:0140657
LOC127700990	GO:0005488
LOC127701000	GO:0004888;GO:0005488;GO:0007411;GO:0016477;GO:0043235;GO:1902285;GO:2000145
LOC127701015	GO:0003677;GO:0006366
LOC127701025	GO:0005488
LOC127701028	GO:0006814;GO:0016020;GO:0071944;GO:0098655;GO:0098662
LOC127701048	GO:0004175;GO:0008237;GO:0019538;GO:0030312;GO:0043062;GO:0045229
LOC127701050	GO:0005764;GO:0006810;GO:0006820;GO:0009987;GO:0043227;GO:0043229;GO:0098852
